trial_id,nct_id,brief_title,official_title,phase,phase_clean,phase_int,recruitment_status,status_clean,outcome,outcome_binary,start_date_dt,completion_date_dt,primary_completion_date_dt,start_year,trial_duration_days,duration_bucket,enrollment_n,enrollment_type,n_drugs,therapy_type,is_combination,indication_group,tech_group,flag_no_dates,flag_zero_enroll,flag_no_phase
9117,NCT00411138,Randomized Trial of Radiation Therapy With or Without Chemotherapy for Endometrial Cancer,Randomized Phase III Trial Comparing Concurrent Chemoradiation and Adjuvant Chemotherapy With Pelvic Radiation Alone in High Risk and Advanced Stage Endometrial Carcinoma: PORTEC-3,PHASE3,Phase 3,3.0,ACTIVE_NOT_RECRUITING,"Active, Not Recruiting",Censored,,2006-11-23,2024-12-31,2018-11-29,2006,6613.0,> 3 Years,670,ESTIMATED,4,Combination,True,Other,Small Molecule,False,False,False
8575,NCT00373373,Efficacy of Sorafenib Added to Standard Primary Therapy in Elderly Patients With Newly Diagnosed AML,"A Double-blind, Placebo-controlled, Randomized, Multi-center Phase II Trial to Assess the Efficacy of Sorafenib Added to Standard Primary Therapy in Elderly Patients With Newly Diagnosed AML",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-09-30,2009-07-31,2009-07-31,2006,1035.0,2–3 Years,200,ESTIMATED,2,Combination,True,AML,Small Molecule,False,False,False
9228,NCT00418093,"Oxaliplatin, Gemcitabine and Bevacizumab in Women With Recurrent Mullerian Carcinoma","A Phase II Evaluation of Oxaliplatin, Gemcitabine and Bevacizumab in Women With Recurrent Mullerian Carcinoma",PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2006-09-30,2011-10-31,2011-01-31,2006,1857.0,> 3 Years,19,ACTUAL,3,Combination,True,Ovarian Cancer,Small Molecule,False,False,False
8517,NCT00368121,EMMA-1 (Erbitux for Multiple Myeloma),Phase II Study of Cetuximab for the Refractory or Relapsed Multiple Myeloma EMMA-1(Erbitux for Multiple Myeloma),PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2006-08-31,2012-06-30,2012-06-30,2006,2130.0,> 3 Years,13,ACTUAL,2,Combination,True,Multiple Myeloma,Monoclonal Antibody,False,False,False
9880,NCT00463073,"Cetuximab, Bevacizumab and Irinotecan for Patients With Malignant Glioblastomas","A Phase II Trial With Cetuximab, Bevacizumab and Irinotecan for Patients With Malignant Glioblastomas and Progression After Radiation Therapy and Temozolamide",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-08-31,2008-12-31,2008-12-31,2006,853.0,2–3 Years,32,ACTUAL,3,Combination,True,Other,Monoclonal Antibody,False,False,False
13308,NCT00743067,A Dose Escalation Study of the Safety and Pharmacokinetics of GSK1363089 (Formerly XL880) Administered Orally Daily to Subjects With Solid Tumors,A Phase 1 Dose Escalation Study of the Safety and Pharmacokinetics of GSK1363089 (Formerly XL880) Administered Orally Daily to Subjects With Solid Tumors,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-08-09,2009-11-09,2009-05-02,2006,1188.0,> 3 Years,37,ACTUAL,1,Monotherapy,False,Solid Tumors (NOS),Small Molecule,False,False,False
8235,NCT00345163,A Study to Evaluate Bevacizumab Alone or in Combination With Irinotecan for Treatment of Glioblastoma Multiforme (BRAIN),"A Phase II, Multicenter, Randomized, Non-Comparative Clinical Trial to Evaluate the Efficacy and Safety of Bevacizumab Alone or in Combination With Irinotecan for Treatment of Glioblastoma Multiforme in First or Second Relapse",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-07-31,2007-09-30,2007-09-30,2006,426.0,1–2 Years,167,ACTUAL,2,Combination,True,Other,Monoclonal Antibody,False,False,False
8690,NCT00381875,"Vaccine Therapy, Incomplete Freund's Adjuvant, and GM-CSF in Treating Patients With HIV",A Pilot Study to Investigate the Safety and Immunogenicity of a Peptide Vaccine for HIV Infected HLA-A2 Individuals Designed to Impede the Development of Antiretroviral Resistance,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-07-31,2011-02-28,2011-02-28,2006,1673.0,> 3 Years,40,ESTIMATED,4,Combination,True,Other,Vaccine,False,False,False
8084,NCT00330915,A Study of Pemetrexed and Folic Acid Given Before Surgery (Neoadjuvant Treatment) to Patients With Rectal Cancer.,A Feasibility Study of Pemetrexed Single Agent and Folic Acid Given as Neoadjuvant Treatment in Patients With Resectable Rectal Cancer,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-06-30,2008-06-30,2008-06-30,2006,731.0,2–3 Years,37,ACTUAL,1,Monotherapy,False,Pancreatic Cancer,Small Molecule,False,False,False
8161,NCT00336856,Irinotecan and Cetuximab for Colorectal Cancer as Second Line Therapy,"A Phase 2 Study of Irinotecan and Cetuximab on an Every 2 Week Schedule, as Second Line Therapy in Patients With Advanced Colorectal Cancer",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-06-30,2011-06-30,2011-06-30,2006,1826.0,> 3 Years,35,ACTUAL,2,Combination,True,Other,Monoclonal Antibody,False,False,False
8200,NCT00339131,"ULTRATRACE Iobenguane I 131 in Patients With Malignant Pheochromocytoma, Paraganglioma, or Metastatic Carcinoid","Phase 1 Study Evaluating the Safety, Distribution, Metabolism, and Radiation Dosimetry of ULTRATRACE Iobenguane I 131 in Patients With Malignant Pheochromocytoma/Paraganglioma or Metastatic Carcinoid",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-06-30,2007-01-31,,2006,215.0,< 1 Year,24,ESTIMATED,1,Monotherapy,False,Other,Other,False,False,False
8756,NCT00387205,Study To Assess Long Term Safety Of Pazopanib,"An Open-Label, Phase Ib Study to Assess the Long Term Safety Profile of Pazopanib in Cancer Patients",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-06-20,2018-03-08,2013-02-13,2006,4279.0,> 3 Years,188,ACTUAL,2,Combination,True,Other,Small Molecule,False,False,False
7761,NCT00307723,"Study of Bevacizumab in Combination With 5-FU, Oxaliplatin and External Beam Radiation Followed by Gemcitabine and Bevacizumab for Locally Advanced Pancreatic Cancer","A Tolerability and Efficacy Study of the Angiogenesis Inhibitor Bevacizumab in Combination With 5-Fluorouracil, Oxaliplatin, and External Beam Radiation Therapy Followed by Gemcitabine and Bevacizumab for Locally Advanced Pancreatic Cancer",PHASE1/PHASE2,Phase 1/2,1.5,TERMINATED,Terminated,Negative,0.0,2006-05-31,2009-07-31,2007-08-31,2006,1157.0,> 3 Years,52,ACTUAL,5,Combination,True,Pancreatic Cancer,Monoclonal Antibody,False,False,False
7884,NCT00316875,Lapatinib and Doxorubicin Hydrochloride Liposome in Treating Patients With Metastatic Breast Cancer,"A Phase I, Open-Label Study of the Safety, Tolerability and Pharmacokinetics of Lapatinib in Combination With Liposomal Doxorubicin in Patients With Metastatic Breast Cancer",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-05-31,2011-08-31,2011-08-31,2006,1918.0,> 3 Years,23,ACTUAL,2,Combination,True,Breast Cancer,Small Molecule,False,False,False
8322,NCT00352755,A Phase II Study of Surgical Debulking With Peritonectomy and Biweekly Intraperitoneal 5FU With Systemic Oxaliplatin/5FU/Leucovorin in Patients With Pseudomyxoma Peritonei or Peritoneal Carcinomatosis,A Phase II Study of Surgical Debulking With Peritonectomy and Biweekly Intraperitoneal 5FU With Systemic Oxaliplatin/5FU/Leucovorin in Patients With Pseudomyxoma Peritonei or Peritoneal Carcinomatosis,PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2006-05-31,2009-04-30,2009-04-30,2006,1065.0,2–3 Years,18,ACTUAL,3,Combination,True,Other,Small Molecule,False,False,False
7912,NCT00319748,"Study of Immune Response Modifier in the Treatment of Breast, Ovarian, Endometrial and Cervical Cancers","Phase II Study of 852A Administered Subcutaneously in Patients With Metastatic Refractory Breast, Ovarian, Endometrial and Cervical Cancers",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-04-30,2008-12-31,2007-12-31,2006,976.0,2–3 Years,15,ACTUAL,1,Monotherapy,False,Breast Cancer,Small Molecule,False,False,False
9753,NCT00454324,Study of Abraxane and Carboplatin to Treat Small Cell Lung Cancer,Phase II Clinical Trial of Carboplatin and Abraxane in Patients With Extensive Stage Small Cell Lung Cancer,PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2006-04-30,2014-12-31,2010-07-31,2006,3167.0,> 3 Years,30,ACTUAL,2,Combination,True,Other,Small Molecule,False,False,False
10484,NCT00508807,RTA 402 in Advanced Solid Tumors or Lymphoid Malignancies,Clinical Study Protocol RTA 402-C-0501: A Phase I Dose-finding and Pharmacokinetic Study of RTA 402 (CDDO-Me) Administered Orally for 21 Days of a 28-day Cycle in Patients With Advanced Solid Tumors or Lymphoid Malignancies,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-04-30,2009-12-31,2009-12-31,2006,1341.0,> 3 Years,21,ACTUAL,1,Monotherapy,False,Leukemia,Small Molecule,False,False,False
16727,NCT01087424,Mini-CHOP and Rituximab in Patients Aged Over 80 Years,Phase II Study of Mini-CHOP Plus Rituximab in Non Previously Treated Patients Aged Over 80 Years With CD 20+ Diffuse Large B-Cell Lymphoma,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-04-30,2010-06-30,2010-06-30,2006,1522.0,> 3 Years,150,ACTUAL,5,Combination,True,Lymphoma,Small Molecule,False,False,False
7934,NCT00321100,"Combination of Cetuximab, Capecitabine, and Oxaliplatin With or Without Bevacizumab","Phase II Study of the Combination of Cetuximab, Capecitabine, and Oxaliplatin With Out Without Bevacizumab as Initial Therapy for Metastatic Colorectal Cancer",PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2006-04-12,2013-12-18,2009-04-30,2006,2807.0,> 3 Years,23,ACTUAL,4,Combination,True,Pancreatic Cancer,Monoclonal Antibody,False,False,False
7915,NCT00319839,Study of Albumin Bound-Paclitaxel for Treatment of Recurrent or Metastatic Head and Neck Cancer With Cetuximab,A Phase II Study of Albumin Bound-Paclitaxel (AbraxaneTM) for Treatment of Recurrent or Metastatic Head and Neck Cancer With the Addition of Cetuximab (Erbitux) (IMC-225) on Disease Progression,PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2006-03-31,2010-06-30,2009-05-31,2006,1552.0,> 3 Years,10,ACTUAL,2,Combination,True,Head & Neck Cancer,Small Molecule,False,False,False
9247,NCT00420485,Dose-escalation Study of Gimatecan Administered in Two Different Schedules in Adult Patients With Advanced Solid Tumors,"A Phase I Open-label, Multi-center Dose-escalation Study to Determine the Maximum Tolerated Dose (MTD) and Dose Limiting Toxicity of Gimatecan Administered in Two Different Schedules in Adult Patients With Advanced Solid Tumors",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-03-31,2010-11-30,2010-11-30,2006,1705.0,> 3 Years,120,ACTUAL,1,Monotherapy,False,Solid Tumors (NOS),Small Molecule,False,False,False
9632,NCT00446290,"Study of Docetaxel, Capecitabine and Oxaliplatin in Advanced Stomach Cancer","A Phase I Study of Docetaxel, Capecitabine and Oxaliplatin (DXO) in Patients With Advanced Stomach Cancer",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2006-03-31,2007-10-31,2007-10-31,2006,579.0,1–2 Years,22,ACTUAL,3,Combination,True,Gastric Cancer,Small Molecule,False,False,False
9805,NCT00458796,Comparison of Two Schedules of Zoledronic Acid in Treating Patients With Breast Cancer That Has Spread to the Bone,Cost-Effective Use of Bisphosphonates in Metastatic Bone Disease - A Comparison of Bone Marker Directed Zoledronic Acid Therapy to a Standard Schedule,,Unknown,,TERMINATED,Terminated,Negative,0.0,2006-03-31,,,2006,,,1500,ESTIMATED,2,Combination,True,Breast Cancer,Small Molecule,False,False,True
9049,NCT00406978,"Melphalan, Prednisone, Thalidomide and Defibrotide in Relapsed Multiple Myeloma Patients","A Phase I/II, Multi-Center, Open Label Study of Melphalan, Prednisone, Thalidomide and Defibrotide in Advanced and Refractory Multiple Myeloma Patients",PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2006-02-28,2014-04-30,2010-09-30,2006,2983.0,> 3 Years,24,ACTUAL,4,Combination,True,Multiple Myeloma,Small Molecule,False,False,False
57674,NCT00303082,Probiotics for the Prevention of Premature Birth and Neonatal Related Morbidity,Clinical Trial for the Prevention of Premature Birth and Neonatal Related Morbidity,PHASE3,Phase 3,3.0,TERMINATED,Terminated,Negative,0.0,2006-01-31,2009-08-31,2009-01-31,2006,1308.0,> 3 Years,645,ACTUAL,2,Combination,True,Other,Other,False,False,False
7703,NCT00303953,PXD101 in Treating Patients With Relapsed or Refractory Aggressive B-Cell Non-Hodgkin's Lymphoma,Phase II Study of PXD101 (NSC-726630) in Relapsed and Refractory Aggressive B-Cell Lymphomas,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2006-01-31,2010-08-31,2010-01-31,2006,1673.0,> 3 Years,22,ACTUAL,1,Monotherapy,False,Lymphoma,Small Molecule,False,False,False
8818,NCT00389922,Lapatinib and Vinorelbine in Treating Patients With Advanced Solid Tumors,Phase I Study of Two Different Schedules of Lapatinib (GW572016) in Combination With Vinorelbine in Advanced Solid Tumors,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-12-31,2011-12-31,2009-04-30,2005,2191.0,> 3 Years,22,ACTUAL,11,Combination,True,Solid Tumors (NOS),Other,False,False,False
11004,NCT00543231,A Phase I Study of G3139 Subcutaneous in Solid Tumors,A Pharmacokinetic and Safety Assessment of G3139 Administered by Subcutaneous Injection to Patients With Solid Tumors,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-12-31,2006-12-31,,2005,365.0,< 1 Year,8,ESTIMATED,2,Combination,True,Other,DNA Oligonucleotide Therapy,False,False,False
14447,NCT00861419,"To Evaluate the Safety, Tolerability and Pharmacokinetics of AMG 386 When Used in Combination With AMG 706, Bevacizumab, Sorafenib, or Sunitinib.","An Open-Label, Dose Escalation Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of AMG 386 With AMG 706, AMG 386 With Bevacizumab, AMG 386 With Sorafenib, and AMG 386 With Sunitinib in Adult Patients With Advanced Solid Tumors",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-12-31,,,2005,,,88,ESTIMATED,5,Combination,True,Solid Tumors (NOS),Small Molecule,False,False,False
6006,NCT00174369,MEK Inhibitor PD-325901 To Treat Advanced Non-Small Cell Lung Cancer,Phase 2 Study Of The MEK Inhibitor PD-0325901 In Patients With Advanced Non-Small Cell Lung Cancer,PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2005-11-30,2007-06-30,2007-06-30,2005,577.0,1–2 Years,34,ACTUAL,1,Monotherapy,False,NSCLC,Small Molecule,False,False,False
6782,NCT00237575,Randomized Phase III Trial of LeukineÂ® vs NeupogenÂ® in Patients Receiving Cisplatin & Gemcitabine for Urothelial Cancer,A Randomized Phase III Trial of LeukineÂ® vs NeupogenÂ® in Patients Receiving Cisplatin and Gemcitabine for Regionally Advanced or Metastatic Urothelial Cancer,PHASE3,Phase 3,3.0,TERMINATED,Terminated,Negative,0.0,2005-11-30,2006-03-31,2006-03-31,2005,121.0,< 1 Year,100,,4,Combination,True,Other,Small Molecule,False,False,False
16468,NCT01058538,A Dose Finding Pharmacokinetic Study of the Tumour-targeting Human L19IL2 Monoclonal Antibody-Cytokine Fusion Protein in Patients With Advanced Solid Tumours,A Dose Finding Pharmacokinetic Study of the Tumour-targeting Human L19IL2 Monoclonal Antibody-Cytokine Fusion Protein in Patients With Advanced Solid Tumours,PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2005-11-30,2009-11-30,2008-04-30,2005,1461.0,> 3 Years,33,ACTUAL,2,Combination,True,Solid Tumors (NOS),Cytokine Fusion Protein (Immunocytokine),False,False,False
35297,NCT03362684,PETACC-8 miR-31-3p and miR-31-5p Ancillary Study,"Ancillary Study of miR-31-3p and miR-31-5p Expression Levels in Patients Enrolled in the PETACC-8 Study, and of the Predictive Role of miR-31-3p Expression Level on Clinical Outcomes of Patients Treated With Cetuximab",PHASE3,Phase 3,3.0,COMPLETED,Completed,Positive,1.0,2005-11-30,2016-06-30,2009-11-30,2005,3865.0,> 3 Years,1808,ACTUAL,2,Combination,True,Colorectal Cancer,Monoclonal Antibody,False,False,False
6818,NCT00240682,Study of Cetuximab in Squamous Cell Carcinoma of the Skin Expressing EGFR,Phase II Study of Cetuximab as Monotherapy and First Line Treatment in Patients With Locally Advanced or Metastatic Squamous Cell Carcinoma of the Skin Expressing EGFR.,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-10-31,2009-06-30,2009-04-30,2005,1338.0,> 3 Years,37,ACTUAL,1,Monotherapy,False,Ovarian Cancer,Monoclonal Antibody,False,False,False
7797,NCT00310050,"Pemetrexed, Gemcitabine, and Radiation Therapy in Treating Patients With Locally Advanced Pancreatic Cancer",A Phase I Dose-Escalating Study of Induction Gemcitabine/Pemetrexed Followed by Pemetrexed and Concurrent Upper Abdominal Radiation Therapy in Patients With Locally Advanced Pancreatic Cancer,PHASE1,Phase 1,1.0,TERMINATED,Terminated,Negative,0.0,2005-10-31,2008-05-31,2008-05-31,2005,943.0,2–3 Years,4,ACTUAL,3,Combination,True,Pancreatic Cancer,Small Molecule,False,False,False
24758,NCT02013817,CHAIROS Study A Study of MabThera/Rituxan (Rituximab) Maintenance Therapy in Patients With B-Cell Chronic Lymphocytic Leukemia (CLL) Naive to Chemotherapy,CHAIROS - Effect of Early Brief Intensification by Chemoimmunotherapy With FCR Followed by FR and Rituximab Maintenance on Clinical Response in Chemo-naÃ¯ve Patients With B-CLL,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-10-11,2012-09-24,2012-09-24,2005,2540.0,> 3 Years,43,ACTUAL,3,Combination,True,Other,Monoclonal Antibody,False,False,False
5411,NCT00121225,Vorinostat in Treating Patients With Metastatic or Unresectable Melanoma,A Phase II Study of Vorinostat in Patients With Advanced Melanoma,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-09-30,2013-06-30,2009-03-31,2005,2830.0,> 3 Years,32,ACTUAL,1,Monotherapy,False,Other,Small Molecule,False,False,False
57627,NCT00247507,The Effects of Acetylcysteine on Alleviating Damage of Oxidative Stress in Hemodialysis Patients,,PHASE4,Phase 4,4.0,UNKNOWN,Unknown,Unknown,,2005-09-30,2005-12-31,,2005,92.0,< 1 Year,,,1,Monotherapy,False,Other,Small Molecule,False,True,False
6911,NCT00248404,NB1011 Administered by Continuous Infusion in Cancers That Overexpress Thymidylate Synthase (TS),A Phase I/II Study of NB1011 Administered Intravenously by Continuous Infusion in an Every Second Week Regimen With Open-label Continuation in Cancers That Overexpress the Enzyme Thymidylate Synthase,PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2005-09-30,2007-12-12,2007-12-12,2005,803.0,2–3 Years,155,ESTIMATED,1,Monotherapy,False,Other,Small Molecule,False,False,False
6930,NCT00250419,V930 First in Man (FIM) Study (V930-002)(COMPLETED),A Phase I Study to Evaluate the Safety/Tolerability and Immunogenicity of V-930 in Patients With Cancers Expressing HER-2 and/or CEA,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-09-30,2008-09-30,2008-09-30,2005,1096.0,> 3 Years,26,ACTUAL,1,Monotherapy,False,Other,DNA vaccine,False,False,False
7486,NCT00288925,Z-360 in Unresectable Advanced Pancreatic Cancer in Combination With Gemcitabine Treatment,"Phase Ib/IIa, to Evaluate the Safety and Pharmacokinetics of Z-360 in Subjects With Unresectable Advanced Pancreatic Cancer in Combination With Gemcitabine Treatment",PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2005-09-30,,2007-12-31,2005,,,30,,1,Monotherapy,False,Pancreatic Cancer,Small Molecule,False,False,False
8617,NCT00376740,Effectiveness of Zoledronic Acid in the Prevention of Osteoporosis in Early Breast Cancer Patients Receiving Letrozole,"Phase 3 Study of the Effect of Zoledronic Acid in the Prevention of Osteoporosis in Early Breast Cancer Patients Receiving the Aromatase Inhibitor, Letrozole, in the Adjuvant Setting",PHASE3,Phase 3,3.0,COMPLETED,Completed,Positive,1.0,2005-09-30,,2010-11-30,2005,,,90,ACTUAL,1,Monotherapy,False,Breast Cancer,Small Molecule,False,False,False
10850,NCT00532285,Primary Paclitaxel Plus Gemcitabine in Patients With Stage II and III Breast Cancer,Phase II Study of Primary Paclitaxel Plus Gemcitabine in Patients With Stage II and III Breast Cancer,PHASE2,Phase 2,2.0,TERMINATED,Terminated,Negative,0.0,2005-09-30,2009-08-31,2006-04-30,2005,1431.0,> 3 Years,44,ACTUAL,2,Combination,True,Breast Cancer,Small Molecule,False,False,False
5534,NCT00129571,Study of XL820 in Adults With Solid Tumors,A Phase 1 Dose Escalation Study of the Safety and Pharmacokinetics of XL820 Administered Orally to Subjects With Solid Tumors,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-08-31,,,2005,,,,,1,Monotherapy,False,Other,Small Molecule,False,True,False
6473,NCT00207077,Study of Cetuximab in Combination With Tarceva in Patients With Solid Tumors,A Phase I Study of Cetuximab in Combination With Erlotinib in Patients With Advanced Solid Malignancies,PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-08-31,2007-05-31,2007-05-31,2005,638.0,1–2 Years,33,ESTIMATED,2,Combination,True,Other,Monoclonal Antibody,False,False,False
8431,NCT00361088,A Combination of Zarnestra With Velcade for Patients With Relapsed Multiple Myeloma,A Dose Escalation of Zarnestra (R115777) Combined With VelcadeÂ® (PS-341) in Patients With Relapsed Multiple Myeloma,PHASE1/PHASE2,Phase 1/2,1.5,TERMINATED,Terminated,Negative,0.0,2005-08-31,2007-06-30,2007-06-30,2005,668.0,1–2 Years,42,ACTUAL,2,Combination,True,Multiple Myeloma,Small Molecule,False,False,False
26103,NCT02182050,Efficacy and Safety of Oral Treatment With BIBF 1120 ES in Advanced Non-small-cell Lung Cancer,"A Double-blind, Randomised Phase II Study to Determine Efficacy and Safety of Oral Treatment With BIBF 1120 ES 250 mg Twice Daily Versus 150 mg Twice Daily in Patients Suffering From Advanced Non-small-cell Lung Cancer",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-08-31,,2007-01-31,2005,,,73,ACTUAL,1,Monotherapy,False,NSCLC,Small Molecule,False,False,False
4974,NCT00100945,Gefitinib in Treating Patients With Locally Advanced Esophageal Cancer,A Phase II Study Of Maintenance ZD1839 (IRESSA) In Patients With Locally Advanced Esophageal Cancer After Treatment Given With Curative Intent,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-07-31,2009-10-31,2007-08-31,2005,1553.0,> 3 Years,70,ACTUAL,1,Monotherapy,False,Other,Small Molecule,False,False,False
5463,NCT00125749,Vaccination of Patients With Stage IV Melanoma With Dendritic Cells,Vaccination of Patients With Stage IV Melanoma With Dendritic Cells Generated Ex Vivo From Monocytes and Loaded With Heat Treated Killed Allogeneic Melanoma Cells,PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2005-07-31,2007-06-30,2007-06-30,2005,699.0,1–2 Years,30,ACTUAL,1,Monotherapy,False,Other,Other,False,False,False
5653,NCT00138177,"Suberoylanilide Hydroxamic Acid, Fluorouracil, Leucovorin, and Oxaliplatin in Treating Patients With Progressive Metastatic or Unresectable Colorectal Cancer or Other Solid Tumors","A Phase I Study of Suberoylanilide Hydroxamic Acid (Vorinostat) in Combination With 5-Fluorouracil, Leucovorin, and Oxaliplatin (mFOLFOX) in Patients With Colorectal Cancer and Other Solid Tumors",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-07-31,,2011-08-31,2005,,,54,ACTUAL,4,Combination,True,Solid Tumors (NOS),Small Molecule,False,False,False
6036,NCT00176748,Treatment for Patients With Metastatic Thyroid Cancer,Phase 2 Study of the Anti-Angiogenesis Agent AG-013736 in Patients With Metastatic Thyroid Cancer Who Are Refractory to or Not Suitable Candidates for 131I Treatment,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-07-31,2009-06-30,2006-08-31,2005,1430.0,> 3 Years,3,ACTUAL,1,Monotherapy,False,Other,Small Molecule,False,False,False
6341,NCT00196820,Mono Efficacy of Capecitabine (MoniCa),"A Multicenter Phase II Study to Determine the Efficacy of Capecitabine as First Line Monochemotherapy in Patients With HER2 Negative, Medium-risk, Metastatic Breast Cancer",PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-07-31,2008-12-31,,2005,1249.0,> 3 Years,200,ESTIMATED,1,Monotherapy,False,Breast Cancer,Small Molecule,False,False,False
7238,NCT00271804,Study of Velcade and Thalidomide in Patients With Myelodysplasia,Phase I Dose Escalation Trial of Bortezomib in Combination With Thalidomide in Patients With Myelodysplasia,PHASE1,Phase 1,1.0,TERMINATED,Terminated,Negative,0.0,2005-06-30,2007-04-30,,2005,669.0,1–2 Years,28,,1,Monotherapy,False,Hematologic Malignancies,Small Molecule,False,False,False
8937,NCT00398554,Combination Chemotherapy in Treating Young Male Patients With Hodgkin's Lymphoma,Pilot Study for Therapy Optimising for Hodgkin's Lymphoma in Childhood and Adolescence; Optimising Therapy for Boys With Hodgkin's Lymphoma in Intermediate and Advanced Stages. Safety and Efficacy Study for Drug Combination VECOPA,PHASE2,Phase 2,2.0,COMPLETED,Completed,Positive,1.0,2005-06-30,2013-03-31,2012-10-31,2005,2831.0,> 3 Years,16,ACTUAL,7,Combination,True,Hematologic Malignancies,Small Molecule,False,False,False
11042,NCT00544986,"A Prospective,Open-label Study of Anastrozole in Post-menopausal Women With Hormone Sensitive Advanced Breast Cancer","A Prospective,Open-label Study of Anastrozole in Post-menopausal Women With Hormone Sensitive Advanced Breast Cancer",PHASE4,Phase 4,4.0,COMPLETED,Completed,Positive,1.0,2005-06-30,2007-11-30,2007-11-30,2005,883.0,2–3 Years,,,1,Monotherapy,False,Breast Cancer,Small Molecule,False,True,False
6606,NCT00217711,"Oxaliplatin, Irinotecan, and Capecitabine in Treating Patients With Advanced or Metastatic Colorectal Cancer That Cannot Be Removed By Surgery","Oxaliplatin, Irinotecan, and Capecitabine as a Combination Regimen for First-Line Treatment of Advanced or Metastatic Colorectal Cancer",PHASE1/PHASE2,Phase 1/2,1.5,COMPLETED,Completed,Positive,1.0,2005-05-31,2011-10-31,2007-08-31,2005,2344.0,> 3 Years,23,ACTUAL,3,Combination,True,Colorectal Cancer,Small Molecule,False,False,False
7595,NCT00295971,"Donor Stem Cell Transplant in Treating Young Patients With Myelodysplastic Syndrome, Leukemia, Bone Marrow Failure Syndrome, or Severe Immunodeficiency Disease","Stem Cell Enriched, T Cell Depleted Haplocompatible Peripheral Blood Transplantation for Children With Myelodysplastic Disease, Leukemia, Marrow Failure Syndromes, or Severe Immunodeficiency Diseases",PHASE1,Phase 1,1.0,COMPLETED,Completed,Positive,1.0,2005-04-30,2011-12-31,2011-12-31,2005,2436.0,> 3 Years,21,ACTUAL,8,Combination,True,Leukemia,Small Molecule,False,False,False
